"JD","YY","MM","DD","moc","Quarter","qyyyy"
5164,2018,5,22,23.2265,3,"2018-3"
5164.5,2018,5,22,22.668651,3,"2018-3"
5165,2018,5,23,22.148365,3,"2018-3"
5165.5,2018,5,23,21.698051,3,"2018-3"
5166,2018,5,24,21.341613,3,"2018-3"
5166.5,2018,5,24,21.092996,3,"2018-3"
5167,2018,5,25,20.955575,3,"2018-3"
5167.5,2018,5,25,20.922428,3,"2018-3"
5168,2018,5,26,20.977426,3,"2018-3"
5168.5,2018,5,26,21.097043,3,"2018-3"
5169,2018,5,27,21.252685,3,"2018-3"
5169.5,2018,5,27,21.413342,3,"2018-3"
5170,2018,5,28,21.548305,3,"2018-3"
5170.5,2018,5,28,21.629721,3,"2018-3"
5171,2018,5,29,21.634766,3,"2018-3"
5171.5,2018,5,29,21.547292,3,"2018-3"
5172,2018,5,30,21.35882,3,"2018-3"
5172.5,2018,5,30,21.068871,3,"2018-3"
5173,2018,5,31,20.684644,3,"2018-3"
5173.5,2018,5,31,20.22015,3,"2018-3"
5174,2018,6,1,19.694898,3,"2018-3"
5174.5,2018,6,1,19.132308,3,"2018-3"
5175,2018,6,2,18.557971,3,"2018-3"
5175.5,2018,6,2,17.997896,3,"2018-3"
5176,2018,6,3,17.476862,3,"2018-3"
5176.5,2018,6,3,17.016954,3,"2018-3"
5177,2018,6,4,16.636335,3,"2018-3"
5177.5,2018,6,4,16.348323,3,"2018-3"
5178,2018,6,5,16.160777,3,"2018-3"
5178.5,2018,6,5,16.075828,3,"2018-3"
5179,2018,6,6,16.089956,3,"2018-3"
5179.5,2018,6,6,16.194412,3,"2018-3"
5180,2018,6,7,16.375958,3,"2018-3"
5180.5,2018,6,7,16.617887,3,"2018-3"
5181,2018,6,8,16.901256,3,"2018-3"
5181.5,2018,6,8,17.206242,3,"2018-3"
5182,2018,6,9,17.513537,3,"2018-3"
5182.5,2018,6,9,17.805643,3,"2018-3"
5183,2018,6,10,18.067995,3,"2018-3"
5183.5,2018,6,10,18.289796,3,"2018-3"
5184,2018,6,11,18.464511,3,"2018-3"
5184.5,2018,6,11,18.589976,3,"2018-3"
5185,2018,6,12,18.66813,3,"2018-3"
5185.5,2018,6,12,18.704403,3,"2018-3"
5186,2018,6,13,18.70683,3,"2018-3"
5186.5,2018,6,13,18.684983,3,"2018-3"
5187,2018,6,14,18.64883,3,"2018-3"
5187.5,2018,6,14,18.607636,3,"2018-3"
5188,2018,6,15,18.569004,3,"2018-3"
5188.5,2018,6,15,18.538138,3,"2018-3"
5189,2018,6,16,18.517391,3,"2018-3"
5189.5,2018,6,16,18.506123,3,"2018-3"
5190,2018,6,17,18.50086,3,"2018-3"
5190.5,2018,6,17,18.495736,3,"2018-3"
5191,2018,6,18,18.483152,3,"2018-3"
5191.5,2018,6,18,18.4546,3,"2018-3"
5192,2018,6,19,18.401548,3,"2018-3"
5192.5,2018,6,19,18.316327,3,"2018-3"
5193,2018,6,20,18.192923,3,"2018-3"
5193.5,2018,6,20,18.027614,3,"2018-3"
5194,2018,6,21,17.819386,3,"2018-3"
5194.5,2018,6,21,17.570117,3,"2018-3"
5195,2018,6,22,17.284507,3,"2018-3"
5195.5,2018,6,22,16.969772,3,"2018-3"
5196,2018,6,23,16.635137,3,"2018-3"
5196.5,2018,6,23,16.29118,3,"2018-3"
5197,2018,6,24,15.949083,3,"2018-3"
5197.5,2018,6,24,15.619857,3,"2018-3"
5198,2018,6,25,15.313591,3,"2018-3"
5198.5,2018,6,25,15.038802,3,"2018-3"
5199,2018,6,26,14.801917,3,"2018-3"
5199.5,2018,6,26,14.606935,3,"2018-3"
5200,2018,6,27,14.455291,3,"2018-3"
5200.5,2018,6,27,14.34594,3,"2018-3"
5201,2018,6,28,14.275634,3,"2018-3"
5201.5,2018,6,28,14.239399,3,"2018-3"
5202,2018,6,29,14.231144,3,"2018-3"
5202.5,2018,6,29,14.244365,3,"2018-3"
5203,2018,6,30,14.272881,3,"2018-3"
5203.5,2018,6,30,14.311514,3,"2018-3"
5204,2018,7,1,14.356678,3,"2018-3"
5204.5,2018,7,1,14.40679,3,"2018-3"
5205,2018,7,2,14.46248,3,"2018-3"
5205.5,2018,7,2,14.526569,3,"2018-3"
5206,2018,7,3,14.603807,3,"2018-3"
5206.5,2018,7,3,14.700395,3,"2018-3"
5207,2018,7,4,14.823318,3,"2018-3"
5207.5,2018,7,4,14.979542,3,"2018-3"
5208,2018,7,5,15.175142,3,"2018-3"
5208.5,2018,7,5,15.414429,3,"2018-3"
5209,2018,7,6,15.699153,3,"2018-3"
5209.5,2018,7,6,16.027868,3,"2018-3"
5210,2018,7,7,16.395521,3,"2018-3"
5210.5,2018,7,7,16.793343,3,"2018-3"
5211,2018,7,8,17.209063,3,"2018-3"
5211.5,2018,7,8,17.627484,3,"2018-3"
5212,2018,7,9,18.031395,3,"2018-3"
5212.5,2018,7,9,18.402776,3,"2018-3"
5213,2018,7,10,18.72422,3,"2018-3"
5213.5,2018,7,10,18.980444,3,"2018-3"
5214,2018,7,11,19.159779,3,"2018-3"
5214.5,2018,7,11,19.255461,3,"2018-3"
5215,2018,7,12,19.266604,3,"2018-3"
5215.5,2018,7,12,19.198712,3,"2018-3"
5216,2018,7,13,19.063646,3,"2018-3"
5216.5,2018,7,13,18.87902,3,"2018-3"
5217,2018,7,14,18.667037,3,"2018-3"
5217.5,2018,7,14,18.452844,3,"2018-3"
5218,2018,7,15,18.262577,3,"2018-3"
5218.5,2018,7,15,18.121244,3,"2018-3"
5219,2018,7,16,18.050668,3,"2018-3"
5219.5,2018,7,16,18.067697,3,"2018-3"
5220,2018,7,17,18.182837,3,"2018-3"
5220.5,2018,7,17,18.399444,3,"2018-3"
5221,2018,7,18,18.713543,3,"2018-3"
5221.5,2018,7,18,19.114259,3,"2018-3"
5222,2018,7,19,19.584804,3,"2018-3"
5222.5,2018,7,19,20.103899,3,"2018-3"
5223,2018,7,20,20.647482,3,"2018-3"
5223.5,2018,7,20,21.190533,3,"2018-3"
5224,2018,7,21,21.708851,3,"2018-3"
5224.5,2018,7,21,22.180635,3,"2018-3"
5225,2018,7,22,22.587756,3,"2018-3"
5225.5,2018,7,22,22.916635,3,"2018-3"
5226,2018,7,23,23.158693,3,"2018-3"
5226.5,2018,7,23,23.310384,3,"2018-3"
5227,2018,7,24,23.372846,3,"2018-3"
5227.5,2018,7,24,23.351243,3,"2018-3"
5228,2018,7,25,23.253892,3,"2018-3"
5228.5,2018,7,25,23.091267,3,"2018-3"
5229,2018,7,26,22.874975,3,"2018-3"
5229.5,2018,7,26,22.616794,3,"2018-3"
5230,2018,7,27,22.327828,3,"2018-3"
5230.5,2018,7,27,22.01785,3,"2018-3"
5231,2018,7,28,21.694853,3,"2018-3"
5231.5,2018,7,28,21.364832,3,"2018-3"
5232,2018,7,29,21.031803,3,"2018-3"
5232.5,2018,7,29,20.698034,3,"2018-3"
5233,2018,7,30,20.364465,3,"2018-3"
5233.5,2018,7,30,20.031253,3,"2018-3"
5234,2018,7,31,19.698398,3,"2018-3"
5234.5,2018,7,31,19.366361,3,"2018-3"
5235,2018,8,1,19.036603,4,"2018-4"
5235.5,2018,8,1,18.711987,4,"2018-4"
5236,2018,8,2,18.396969,4,"2018-4"
5236.5,2018,8,2,18.097561,4,"2018-4"
5237,2018,8,3,17.821053,4,"2018-4"
5237.5,2018,8,3,17.575508,4,"2018-4"
5238,2018,8,4,17.369095,4,"2018-4"
5238.5,2018,8,4,17.209316,4,"2018-4"
5239,2018,8,5,17.102235,4,"2018-4"
5239.5,2018,8,5,17.051779,4,"2018-4"
5240,2018,8,6,17.059226,4,"2018-4"
5240.5,2018,8,6,17.122931,4,"2018-4"
5241,2018,8,7,17.23835,4,"2018-4"
5241.5,2018,8,7,17.398355,4,"2018-4"
5242,2018,8,8,17.593829,4,"2018-4"
5242.5,2018,8,8,17.81447,4,"2018-4"
5243,2018,8,9,18.049713,4,"2018-4"
5243.5,2018,8,9,18.289671,4,"2018-4"
5244,2018,8,10,18.525975,4,"2018-4"
5244.5,2018,8,10,18.752421,4,"2018-4"
5245,2018,8,11,18.965343,4,"2018-4"
5245.5,2018,8,11,19.163671,4,"2018-4"
5246,2018,8,12,19.348669,4,"2018-4"
5246.5,2018,8,12,19.523394,4,"2018-4"
5247,2018,8,13,19.691947,4,"2018-4"
5247.5,2018,8,13,19.858609,4,"2018-4"
5248,2018,8,14,20.026989,4,"2018-4"
5248.5,2018,8,14,20.199285,4,"2018-4"
5249,2018,8,15,20.375748,4,"2018-4"
5249.5,2018,8,15,20.554433,4,"2018-4"
5250,2018,8,16,20.731245,4,"2018-4"
5250.5,2018,8,16,20.90028,4,"2018-4"
5251,2018,8,17,21.054417,4,"2018-4"
5251.5,2018,8,17,21.186062,4,"2018-4"
5252,2018,8,18,21.287976,4,"2018-4"
5252.5,2018,8,18,21.354057,4,"2018-4"
5253,2018,8,19,21.380013,4,"2018-4"
5253.5,2018,8,19,21.363834,4,"2018-4"
5254,2018,8,20,21.306029,4,"2018-4"
5254.5,2018,8,20,21.209615,4,"2018-4"
5255,2018,8,21,21.079872,4,"2018-4"
5255.5,2018,8,21,20.923909,4,"2018-4"
5256,2018,8,22,20.750104,4,"2018-4"
5256.5,2018,8,22,20.567469,4,"2018-4"
5257,2018,8,23,20.385013,4,"2018-4"
5257.5,2018,8,23,20.211152,4,"2018-4"
5258,2018,8,24,20.053189,4,"2018-4"
5258.5,2018,8,24,19.916899,4,"2018-4"
5259,2018,8,25,19.806212,4,"2018-4"
5259.5,2018,8,25,19.723002,4,"2018-4"
5260,2018,8,26,19.666975,4,"2018-4"
5260.5,2018,8,26,19.635674,4,"2018-4"
5261,2018,8,27,19.624592,4,"2018-4"
5261.5,2018,8,27,19.627428,4,"2018-4"
5262,2018,8,28,19.636489,4,"2018-4"
5262.5,2018,8,28,19.643251,4,"2018-4"
5263,2018,8,29,19.639063,4,"2018-4"
5263.5,2018,8,29,19.615962,4,"2018-4"
5264,2018,8,30,19.567544,4,"2018-4"
5264.5,2018,8,30,19.489782,4,"2018-4"
5265,2018,8,31,19.381723,4,"2018-4"
5265.5,2018,8,31,19.245916,4,"2018-4"
5266,2018,9,1,19.088522,4,"2018-4"
5266.5,2018,9,1,18.919007,4,"2018-4"
5267,2018,9,2,18.749428,4,"2018-4"
5267.5,2018,9,2,18.593339,4,"2018-4"
5268,2018,9,3,18.464409,4,"2018-4"
5268.5,2018,9,3,18.37489,4,"2018-4"
5269,2018,9,4,18.334116,4,"2018-4"
5269.5,2018,9,4,18.34721,4,"2018-4"
5270,2018,9,5,18.414175,4,"2018-4"
5270.5,2018,9,5,18.52952,4,"2018-4"
5271,2018,9,6,18.682489,4,"2018-4"
5271.5,2018,9,6,18.857912,4,"2018-4"
5272,2018,9,7,19.037615,4,"2018-4"
5272.5,2018,9,7,19.202229,4,"2018-4"
5273,2018,9,8,19.333205,4,"2018-4"
5273.5,2018,9,8,19.414797,4,"2018-4"
5274,2018,9,9,19.435756,4,"2018-4"
5274.5,2018,9,9,19.390545,4,"2018-4"
5275,2018,9,10,19.2799,4,"2018-4"
5275.5,2018,9,10,19.110683,4,"2018-4"
5276,2018,9,11,18.895042,4,"2018-4"
5276.5,2018,9,11,18.648995,4,"2018-4"
5277,2018,9,12,18.390615,4,"2018-4"
5277.5,2018,9,12,18.138051,4,"2018-4"
5278,2018,9,13,17.907614,4,"2018-4"
5278.5,2018,9,13,17.712167,4,"2018-4"
5279,2018,9,14,17.55997,4,"2018-4"
5279.5,2018,9,14,17.454105,4,"2018-4"
5280,2018,9,15,17.392496,4,"2018-4"
5280.5,2018,9,15,17.368505,4,"2018-4"
5281,2018,9,16,17.371988,4,"2018-4"
5281.5,2018,9,16,17.390679,4,"2018-4"
5282,2018,9,17,17.411746,4,"2018-4"
5282.5,2018,9,17,17.423339,4,"2018-4"
5283,2018,9,18,17.415993,4,"2018-4"
5283.5,2018,9,18,17.38374,4,"2018-4"
5284,2018,9,19,17.324838,4,"2018-4"
5284.5,2018,9,19,17.242058,4,"2018-4"
5285,2018,9,20,17.142478,4,"2018-4"
5285.5,2018,9,20,17.036828,4,"2018-4"
5286,2018,9,21,16.938409,4,"2018-4"
5286.5,2018,9,21,16.861708,4,"2018-4"
5287,2018,9,22,16.820807,4,"2018-4"
5287.5,2018,9,22,16.82776,4,"2018-4"
5288,2018,9,23,16.891099,4,"2018-4"
5288.5,2018,9,23,17.014623,4,"2018-4"
5289,2018,9,24,17.196636,4,"2018-4"
5289.5,2018,9,24,17.429711,4,"2018-4"
5290,2018,9,25,17.701068,4,"2018-4"
5290.5,2018,9,25,17.993528,4,"2018-4"
5291,2018,9,26,18.287,4,"2018-4"
5291.5,2018,9,26,18.560344,4,"2018-4"
5292,2018,9,27,18.79344,4,"2018-4"
5292.5,2018,9,27,18.969243,4,"2018-4"
5293,2018,9,28,19.075586,4,"2018-4"
5293.5,2018,9,28,19.106532,4,"2018-4"
5294,2018,9,29,19.06309,4,"2018-4"
5294.5,2018,9,29,18.953197,4,"2018-4"
5295,2018,9,30,18.790939,4,"2018-4"
5295.5,2018,9,30,18.595071,4,"2018-4"
5296,2018,10,1,18.386995,4,"2018-4"
5296.5,2018,10,1,18.188412,4,"2018-4"
5297,2018,10,2,18.018921,4,"2018-4"
5297.5,2018,10,2,17.893846,4,"2018-4"
5298,2018,10,3,17.82256,4,"2018-4"
5298.5,2018,10,3,17.807508,4,"2018-4"
5299,2018,10,4,17.844067,4,"2018-4"
5299.5,2018,10,4,17.921262,4,"2018-4"
5300,2018,10,5,18.023277,4,"2018-4"
5300.5,2018,10,5,18.131576,4,"2018-4"
5301,2018,10,6,18.227393,4,"2018-4"
5301.5,2018,10,6,18.294295,4,"2018-4"
5302,2018,10,7,18.3205,4,"2018-4"
5302.5,2018,10,7,18.300693,4,"2018-4"
5303,2018,10,8,18.237094,4,"2018-4"
5303.5,2018,10,8,18.139664,4,"2018-4"
5304,2018,10,9,18.025419,4,"2018-4"
5304.5,2018,10,9,17.916917,4,"2018-4"
5305,2018,10,10,17.840093,4,"2018-4"
5305.5,2018,10,10,17.821673,4,"2018-4"
5306,2018,10,11,17.886439,4,"2018-4"
5306.5,2018,10,11,18.054628,4,"2018-4"
5307,2018,10,12,18.339723,4,"2018-4"
5307.5,2018,10,12,18.746843,4,"2018-4"
5308,2018,10,13,19.27187,4,"2018-4"
5308.5,2018,10,13,19.90139,4,"2018-4"
5309,2018,10,14,20.61342,4,"2018-4"
5309.5,2018,10,14,21.378864,4,"2018-4"
5310,2018,10,15,22.163541,4,"2018-4"
5310.5,2018,10,15,22.930621,4,"2018-4"
5311,2018,10,16,23.643263,4,"2018-4"
5311.5,2018,10,16,24.267244,4,"2018-4"
5312,2018,10,17,24.773379,4,"2018-4"
5312.5,2018,10,17,25.139557,4,"2018-4"
5313,2018,10,18,25.352239,4,"2018-4"
5313.5,2018,10,18,25.407328,4,"2018-4"
5314,2018,10,19,25.310345,4,"2018-4"
5314.5,2018,10,19,25.075913,4,"2018-4"
5315,2018,10,20,24.7266,4,"2018-4"
5315.5,2018,10,20,24.291193,4,"2018-4"
5316,2018,10,21,23.802564,4,"2018-4"
5316.5,2018,10,21,23.295268,4,"2018-4"
5317,2018,10,22,22.803064,4,"2018-4"
5317.5,2018,10,22,22.356552,4,"2018-4"
5318,2018,10,23,21.981104,4,"2018-4"
5318.5,2018,10,23,21.695261,4,"2018-4"
5319,2018,10,24,21.509722,4,"2018-4"
5319.5,2018,10,24,21.427021,4,"2018-4"
5320,2018,10,25,21.441912,4,"2018-4"
5320.5,2018,10,25,21.542453,4,"2018-4"
5321,2018,10,26,21.711664,4,"2018-4"
5321.5,2018,10,26,21.929603,4,"2018-4"
5322,2018,10,27,22.175651,4,"2018-4"
5322.5,2018,10,27,22.43073,4,"2018-4"
5323,2018,10,28,22.679215,4,"2018-4"
5323.5,2018,10,28,22.910303,4,"2018-4"
5324,2018,10,29,23.118684,4,"2018-4"
5324.5,2018,10,29,23.304451,4,"2018-4"
5325,2018,10,30,23.472276,4,"2018-4"
5325.5,2018,10,30,23.63002,4,"2018-4"
5326,2018,10,31,23.786986,4,"2018-4"
5326.5,2018,10,31,23.952107,4,"2018-4"
5327,2018,11,1,24.132343,4,"2018-4"
5327.5,2018,11,1,24.331526,4,"2018-4"
5328,2018,11,2,24.549802,4,"2018-4"
5328.5,2018,11,2,24.783722,4,"2018-4"
5329,2018,11,3,25.026924,4,"2018-4"
5329.5,2018,11,3,25.27126,4,"2018-4"
5330,2018,11,4,25.508148,4,"2018-4"
5330.5,2018,11,4,25.729925,4,"2018-4"
5331,2018,11,5,25.930955,4,"2018-4"
5331.5,2018,11,5,26.108341,4,"2018-4"
5332,2018,11,6,26.262112,4,"2018-4"
5332.5,2018,11,6,26.394876,4,"2018-4"
5333,2018,11,7,26.511009,4,"2018-4"
5333.5,2018,11,7,26.615488,4,"2018-4"
5334,2018,11,8,26.71257,4,"2018-4"
5334.5,2018,11,8,26.804506,4,"2018-4"
5335,2018,11,9,26.890495,4,"2018-4"
5335.5,2018,11,9,26.966047,4,"2018-4"
5336,2018,11,10,27.022877,4,"2018-4"
5336.5,2018,11,10,27.049381,4,"2018-4"
5337,2018,11,11,27.031687,4,"2018-4"
5337.5,2018,11,11,26.955172,4,"2018-4"
5338,2018,11,12,26.806295,4,"2018-4"
5338.5,2018,11,12,26.574525,4,"2018-4"
5339,2018,11,13,26.254128,4,"2018-4"
5339.5,2018,11,13,25.845569,4,"2018-4"
5340,2018,11,14,25.356308,4,"2018-4"
5340.5,2018,11,14,24.800861,4,"2018-4"
5341,2018,11,15,24.200029,4,"2018-4"
5341.5,2018,11,15,23.579355,4,"2018-4"
5342,2018,11,16,22.966898,4,"2018-4"
5342.5,2018,11,16,22.39058,4,"2018-4"
5343,2018,11,17,21.875333,4,"2018-4"
5343.5,2018,11,17,21.440397,4,"2018-4"
5344,2018,11,18,21.097035,4,"2018-4"
5344.5,2018,11,18,20.846958,4,"2018-4"
5345,2018,11,19,20.681634,4,"2018-4"
5345.5,2018,11,19,20.582599,4,"2018-4"
5346,2018,11,20,20.522765,4,"2018-4"
5346.5,2018,11,20,20.468622,4,"2018-4"
5347,2018,11,21,20.383145,4,"2018-4"
5347.5,2018,11,21,20.229138,4,"2018-4"
5348,2018,11,22,19.972711,4,"2018-4"
5348.5,2018,11,22,19.586565,4,"2018-4"
5349,2018,11,23,19.052779,4,"2018-4"
5349.5,2018,11,23,18.364845,4,"2018-4"
5350,2018,11,24,17.528759,4,"2018-4"
5350.5,2018,11,24,16.563057,4,"2018-4"
5351,2018,11,25,15.497796,4,"2018-4"
5351.5,2018,11,25,14.372549,4,"2018-4"
5352,2018,11,26,13.233609,4,"2018-4"
5352.5,2018,11,26,12.130634,4,"2018-4"
5353,2018,11,27,11.113027,4,"2018-4"
5353.5,2018,11,27,10.22638,4,"2018-4"
5354,2018,11,28,9.5092769,4,"2018-4"
5354.5,2018,11,28,8.9907093,4,"2018-4"
5355,2018,11,29,8.6883243,4,"2018-4"
5355.5,2018,11,29,8.6075944,4,"2018-4"
5356,2018,11,30,8.7419396,4,"2018-4"
5356.5,2018,11,30,9.0737222,4,"2018-4"
5357,2018,12,1,9.5759646,5,"2018-5"
5357.5,2018,12,1,10.214579,5,"2018-5"
5358,2018,12,2,10.950879,5,"2018-5"
5358.5,2018,12,2,11.74414,5,"2018-5"
5359,2018,12,3,12.554016,5,"2018-5"
5359.5,2018,12,3,13.342667,5,"2018-5"
5360,2018,12,4,14.076505,5,"2018-5"
5360.5,2018,12,4,14.727532,5,"2018-5"
5361,2018,12,5,15.274284,5,"2018-5"
5361.5,2018,12,5,15.702399,5,"2018-5"
5362,2018,12,6,16.004878,5,"2018-5"
5362.5,2018,12,6,16.182033,5,"2018-5"
5363,2018,12,7,16.241161,5,"2018-5"
5363.5,2018,12,7,16.195915,5,"2018-5"
5364,2018,12,8,16.065353,5,"2018-5"
5364.5,2018,12,8,15.872663,5,"2018-5"
5365,2018,12,9,15.643575,5,"2018-5"
5365.5,2018,12,9,15.40452,5,"2018-5"
5366,2018,12,10,15.180649,5,"2018-5"
5366.5,2018,12,10,14.993869,5,"2018-5"
5367,2018,12,11,14.861089,5,"2018-5"
5367.5,2018,12,11,14.792864,5,"2018-5"
5368,2018,12,12,14.792609,5,"2018-5"
5368.5,2018,12,12,14.856488,5,"2018-5"
5369,2018,12,13,14.974019,5,"2018-5"
5369.5,2018,12,13,15.129338,5,"2018-5"
5370,2018,12,14,15.302972,5,"2018-5"
5370.5,2018,12,14,15.473946,5,"2018-5"
5371,2018,12,15,15.621957,5,"2018-5"
5371.5,2018,12,15,15.729403,5,"2018-5"
5372,2018,12,16,15.783058,5,"2018-5"
5372.5,2018,12,16,15.775238,5,"2018-5"
5373,2018,12,17,15.70441,5,"2018-5"
5373.5,2018,12,17,15.575219,5,"2018-5"
5374,2018,12,18,15.398001,5,"2018-5"
5374.5,2018,12,18,15.187885,5,"2018-5"
5375,2018,12,19,14.963579,5,"2018-5"
5375.5,2018,12,19,14.745986,5,"2018-5"
5376,2018,12,20,14.556718,5,"2018-5"
5376.5,2018,12,20,14.416618,5,"2018-5"
5377,2018,12,21,14.34434,5,"2018-5"
5377.5,2018,12,21,14.355047,5,"2018-5"
5378,2018,12,22,14.459286,5,"2018-5"
5378.5,2018,12,22,14.66209,5,"2018-5"
5379,2018,12,23,14.962375,5,"2018-5"
5379.5,2018,12,23,15.352703,5,"2018-5"
5380,2018,12,24,15.819452,5,"2018-5"
5380.5,2018,12,24,16.343439,5,"2018-5"
5381,2018,12,25,16.900985,5,"2018-5"
5381.5,2018,12,25,17.465357,5,"2018-5"
5382,2018,12,26,18.008508,5,"2018-5"
5382.5,2018,12,26,18.502954,5,"2018-5"
5383,2018,12,27,18.923631,5,"2018-5"
5383.5,2018,12,27,19.249545,5,"2018-5"
5384,2018,12,28,19.465073,5,"2018-5"
5384.5,2018,12,28,19.56078,5,"2018-5"
5385,2018,12,29,19.533712,5,"2018-5"
5385.5,2018,12,29,19.387161,5,"2018-5"
5386,2018,12,30,19.129975,5,"2018-5"
5386.5,2018,12,30,18.77555,5,"2018-5"
5387,2018,12,31,18.340624,5,"2018-5"
5387.5,2018,12,31,17.844051,5,"2018-5"
5388,2019,1,1,17.305665,2,"2019-2"
5388.5,2019,1,1,16.74532,2,"2019-2"
5389,2019,1,2,16.182147,2,"2019-2"
5389.5,2019,1,2,15.634014,2,"2019-2"
5390,2019,1,3,15.117147,2,"2019-2"
5390.5,2019,1,3,14.645849,2,"2019-2"
5391,2019,1,4,14.232255,2,"2019-2"
5391.5,2019,1,4,13.886084,2,"2019-2"
5392,2019,1,5,13.614356,2,"2019-2"
5392.5,2019,1,5,13.421105,2,"2019-2"
5393,2019,1,6,13.307109,2,"2019-2"
5393.5,2019,1,6,13.269693,2,"2019-2"
5394,2019,1,7,13.302665,2,"2019-2"
5394.5,2019,1,7,13.396431,2,"2019-2"
5395,2019,1,8,13.538323,2,"2019-2"
5395.5,2019,1,8,13.71315,2,"2019-2"
5396,2019,1,9,13.903967,2,"2019-2"
5396.5,2019,1,9,14.093008,2,"2019-2"
5397,2019,1,10,14.262758,2,"2019-2"
5397.5,2019,1,10,14.397074,2,"2019-2"
5398,2019,1,11,14.482293,2,"2019-2"
5398.5,2019,1,11,14.508246,2,"2019-2"
5399,2019,1,12,14.469101,2,"2019-2"
5399.5,2019,1,12,14.363948,2,"2019-2"
5400,2019,1,13,14.197075,2,"2019-2"
5400.5,2019,1,13,13.977882,2,"2019-2"
5401,2019,1,14,13.720408,2,"2019-2"
5401.5,2019,1,14,13.442492,2,"2019-2"
5402,2019,1,15,13.164603,2,"2019-2"
5402.5,2019,1,15,12.908445,2,"2019-2"
5403,2019,1,16,12.695428,2,"2019-2"
5403.5,2019,1,16,12.545153,2,"2019-2"
5404,2019,1,17,12.474016,2,"2019-2"
5404.5,2019,1,17,12.494066,2,"2019-2"
5405,2019,1,18,12.612181,2,"2019-2"
5405.5,2019,1,18,12.82963,2,"2019-2"
5406,2019,1,19,13.142007,2,"2019-2"
5406.5,2019,1,19,13.539537,2,"2019-2"
5407,2019,1,20,14.007704,2,"2019-2"
5407.5,2019,1,20,14.528123,2,"2019-2"
5408,2019,1,21,15.0796,2,"2019-2"
5408.5,2019,1,21,15.639312,2,"2019-2"
5409,2019,1,22,16.184019,2,"2019-2"
5409.5,2019,1,22,16.691275,2,"2019-2"
5410,2019,1,23,17.140562,2,"2019-2"
5410.5,2019,1,23,17.514306,2,"2019-2"
5411,2019,1,24,17.798724,2,"2019-2"
5411.5,2019,1,24,17.98447,2,"2019-2"
5412,2019,1,25,18.067035,2,"2019-2"
5412.5,2019,1,25,18.0469,2,"2019-2"
5413,2019,1,26,17.929407,2,"2019-2"
5413.5,2019,1,26,17.724372,2,"2019-2"
5414,2019,1,27,17.445449,2,"2019-2"
5414.5,2019,1,27,17.109276,2,"2019-2"
5415,2019,1,28,16.734462,2,"2019-2"
5415.5,2019,1,28,16.340455,2,"2019-2"
5416,2019,1,29,15.946385,2,"2019-2"
5416.5,2019,1,29,15.569959,2,"2019-2"
5417,2019,1,30,15.226475,2,"2019-2"
5417.5,2019,1,30,14.928059,2,"2019-2"
5418,2019,1,31,14.683155,2,"2019-2"
5418.5,2019,1,31,14.496313,2,"2019-2"
5419,2019,2,1,14.368268,2,"2019-2"
5419.5,2019,2,1,14.296302,2,"2019-2"
5420,2019,2,2,14.274814,2,"2019-2"
5420.5,2019,2,2,14.296045,2,"2019-2"
5421,2019,2,3,14.3509,2,"2019-2"
5421.5,2019,2,3,14.429773,2,"2019-2"
5422,2019,2,4,14.523352,2,"2019-2"
5422.5,2019,2,4,14.623347,2,"2019-2"
5423,2019,2,5,14.723128,2,"2019-2"
5423.5,2019,2,5,14.818249,2,"2019-2"
5424,2019,2,6,14.906855,2,"2019-2"
5424.5,2019,2,6,14.98992,2,"2019-2"
5425,2019,2,7,15.071322,2,"2019-2"
5425.5,2019,2,7,15.157682,2,"2019-2"
5426,2019,2,8,15.257954,2,"2019-2"
5426.5,2019,2,8,15.382755,2,"2019-2"
5427,2019,2,9,15.543425,2,"2019-2"
5427.5,2019,2,9,15.750883,2,"2019-2"
5428,2019,2,10,16.01435,2,"2019-2"
5428.5,2019,2,10,16.340055,2,"2019-2"
5429,2019,2,11,16.730054,2,"2019-2"
5429.5,2019,2,11,17.181296,2,"2019-2"
5430,2019,2,12,17.685065,2,"2019-2"
5430.5,2019,2,12,18.226885,2,"2019-2"
5431,2019,2,13,18.786952,2,"2019-2"
5431.5,2019,2,13,19.341104,2,"2019-2"
5432,2019,2,14,19.862278,2,"2019-2"
5432.5,2019,2,14,20.32237,2,"2019-2"
5433,2019,2,15,20.694358,2,"2019-2"
5433.5,2019,2,15,20.954515,2,"2019-2"
5434,2019,2,16,21.084519,2,"2019-2"
5434.5,2019,2,16,21.073256,2,"2019-2"
5435,2019,2,17,20.918155,2,"2019-2"
5435.5,2019,2,17,20.625882,2,"2019-2"
5436,2019,2,18,20.212327,2,"2019-2"
5436.5,2019,2,18,19.701839,2,"2019-2"
5437,2019,2,19,19.125757,2,"2019-2"
5437.5,2019,2,19,18.520343,2,"2019-2"
5438,2019,2,20,17.924269,2,"2019-2"
5438.5,2019,2,20,17.375861,2,"2019-2"
5439,2019,2,21,16.91032,2,"2019-2"
5439.5,2019,2,21,16.557129,2,"2019-2"
5440,2019,2,22,16.337851,2,"2019-2"
5440.5,2019,2,22,16.264494,2,"2019-2"
5441,2019,2,23,16.338555,2,"2019-2"
5441.5,2019,2,23,16.550826,2,"2019-2"
5442,2019,2,24,16.881995,2,"2019-2"
5442.5,2019,2,24,17.303984,2,"2019-2"
